node,mismatch,test_seed,method,continuous_mae,direct_key_word_disagreement,direct_key_bit_disagreement,legacy_key_word_disagreement,legacy_key_bit_disagreement,recovered_image_mae,recovered_image_psnr_db,exact_recovery
2,0.0,109,Fixed,3.303431143354525,0.734375,0.4088541666666667,0.75,0.4166666666666667,91.65478515625,8.046486414439123,False
2,0.0,109,LQR,0.0,0.0,0.0,0.0,0.0,0.0,361.20199909921956,True
2,0.0,109,SMC,5.639837278674046e-08,0.0,0.0,0.0,0.0,0.0,361.20199909921956,True
2,0.0,110,PPO,0.007517288924039652,0.0078125,0.0078125,0.0,0.0,0.0,361.20199909921956,True
2,0.0,110,Fixed,2.7744103710368413,0.75,0.3893229166666667,0.75,0.5,62.357584635416664,11.942826524809663,False
2,0.0,110,LQR,3.133027348667383e-08,0.0,0.0,0.0,0.0,0.0,361.20199909921956,True
2,0.0,110,SMC,7.266256337364514e-08,0.0,0.0,0.0,0.0,0.0,361.20199909921956,True
2,0.0,111,PPO,0.006043847070638246,0.0,0.0,0.0,0.0,0.0,361.20199909921956,True
2,0.0,111,Fixed,2.1703226249301224,0.78125,0.4348958333333333,0.75,0.5,111.1044921875,6.094821948486523,False
2,0.0,111,LQR,1.2102342831591766e-09,0.0,0.0,0.0,0.0,0.0,361.20199909921956,True
2,0.0,111,SMC,1.6075622018737098e-07,0.0,0.0,0.0,0.0,0.0,361.20199909921956,True
2,0.0,112,PPO,0.008783122839910599,0.01953125,0.01171875,0.0,0.0,0.0,361.20199909921956,True
2,0.0,112,Fixed,1.205379423321574,0.76953125,0.48046875,0.75,0.3333333333333333,0.0,361.20199909921956,True
2,0.0,112,LQR,0.0,0.0,0.0,0.0,0.0,0.0,361.20199909921956,True
2,0.0,112,SMC,0.0,0.0,0.0,0.0,0.0,0.0,361.20199909921956,True
2,0.0,113,PPO,0.016780734644271433,0.0234375,0.01171875,0.0,0.0,0.0,361.20199909921956,True
2,0.0,113,Fixed,3.0223914332163986,0.71484375,0.40625,0.75,0.5,122.53352864583333,6.067882677495691,False
2,0.0,113,LQR,0.0,0.0,0.0,0.0,0.0,0.0,361.20199909921956,True
2,0.0,113,SMC,0.0,0.0,0.0,0.0,0.0,0.0,361.20199909921956,True
2,0.0,114,PPO,0.003973005824567129,0.00390625,0.0013020833333333333,0.0,0.0,0.0,361.20199909921956,True
2,0.0,114,Fixed,2.4977268189419797,0.75,0.3815104166666667,0.75,0.5833333333333334,91.67692057291667,8.062368665026087,False
2,0.0,114,LQR,6.890331860631704e-09,0.0,0.0,0.0,0.0,0.0,361.20199909921956,True
2,0.0,114,SMC,2.3072667924376827e-08,0.0,0.0,0.0,0.0,0.0,361.20199909921956,True
2,0.0,115,PPO,0.0071012269909260795,0.0,0.0,0.0,0.0,0.0,361.20199909921956,True
2,0.0,115,Fixed,3.1519456937652044,0.75,0.4075520833333333,0.75,0.4166666666666667,91.65478515625,8.046486414439123,False
2,0.0,115,LQR,0.0,0.0,0.0,0.0,0.0,0.0,361.20199909921956,True
2,0.0,115,SMC,0.0,0.0,0.0,0.0,0.0,0.0,361.20199909921956,True
2,0.0,116,PPO,0.0057533345073655555,0.00390625,0.00390625,0.0,0.0,0.0,361.20199909921956,True
2,0.0,116,Fixed,3.3020154022645634,0.75390625,0.4036458333333333,0.75,0.4166666666666667,91.65478515625,8.046486414439123,False
2,0.0,116,LQR,0.0,0.0,0.0,0.0,0.0,0.0,361.20199909921956,True
2,0.0,116,SMC,9.750995862608154e-08,0.0,0.0,0.0,0.0,0.0,361.20199909921956,True
2,0.0,117,PPO,0.004321044075671428,0.0078125,0.005208333333333333,0.0,0.0,0.0,361.20199909921956,True
2,0.0,117,Fixed,1.951177600567462,0.78515625,0.421875,0.75,0.4166666666666667,91.65478515625,8.046486414439123,False
2,0.0,117,LQR,0.0,0.0,0.0,0.0,0.0,0.0,361.20199909921956,True
2,0.0,117,SMC,4.966689933401843e-08,0.0,0.0,0.0,0.0,0.0,361.20199909921956,True
2,0.0,118,PPO,0.004484905140998308,0.00390625,0.00390625,0.0,0.0,0.0,361.20199909921956,True
2,0.0,118,Fixed,3.2283322646811334,0.7109375,0.3854166666666667,0.75,0.5,62.357584635416664,11.942826524809663,False
2,0.0,118,LQR,4.268561800320943e-09,0.0,0.0,0.0,0.0,0.0,361.20199909921956,True
2,0.0,118,SMC,6.242529101048906e-08,0.0,0.0,0.0,0.0,0.0,361.20199909921956,True
2,0.0,119,PPO,0.0072995211618642015,0.00390625,0.0013020833333333333,0.0,0.0,0.0,361.20199909921956,True
2,0.0,119,Fixed,3.697829828858327,0.6484375,0.3138020833333333,0.5,0.25,63.822265625,8.985652582701588,False
2,0.0,119,LQR,0.0,0.0,0.0,0.0,0.0,0.0,361.20199909921956,True
2,0.0,119,SMC,5.079200491309166e-07,0.0,0.0,0.0,0.0,0.0,361.20199909921956,True
